episode,reward,steps
1472,4,17
1473,-9,21
1474,0,21
1475,5,16
1476,-5,17
1477,-3,15
1478,2,19
1479,8,13
1480,6,15
1481,10,11
1482,1,20
1483,-16,28
1484,9,12
1485,0,12
1486,2,19
1487,-19,22
1488,6,15
1489,7,14
1490,1,20
1491,6,15
1492,7,14
1493,3,18
1494,6,15
1495,8,13
1496,3,18
1497,6,15
1498,-4,16
1499,11,10
1500,11,10
1501,9,12
1502,8,13
1503,0,12
1504,8,13
1505,11,10
1506,-9,21
1507,5,16
1508,-4,25
1509,-6,18
1510,9,12
1511,-14,26
1512,9,12
1513,3,9
1514,0,21
1515,6,15
1516,4,17
1517,7,14
1518,-3,15
1519,8,13
1520,4,17
1521,0,21
1522,12,9
1523,12,9
1524,-2,14
1525,-10,13
1526,4,17
1527,3,18
1528,11,10
1529,-3,24
1530,11,10
1531,9,12
1532,-2,14
1533,-46,49
1534,-7,19
1535,4,17
1536,-1,13
1537,12,9
1538,5,16
1539,-10,22
1540,-3,15
1541,6,15
1542,8,13
1543,-17,20
1544,-14,35
1545,10,11
1546,12,9
1547,3,18
1548,13,8
1549,-3,15
1550,2,19
1551,-12,24
1552,9,12
1553,11,10
1554,8,13
1555,-16,28
1556,-12,24
1557,15,6
1558,2,19
1559,-4,16
1560,11,10
1561,-6,18
1562,-6,18
1563,1,20
1564,-7,19
1565,8,13
1566,-5,17
1567,7,14
1568,-10,31
1569,4,17
1570,2,19
1571,11,10
1572,-21,15
1573,-23,26
1574,9,12
1575,6,15
1576,2,19
1577,12,9
1578,-9,21
1579,11,10
1580,3,18
1581,8,13
1582,8,13
1583,8,13
1584,-1,13
1585,9,12
1586,-5,17
1587,14,7
1588,-2,14
1589,10,11
1590,6,15
1591,0,21
1592,7,14
1593,-3,15
1594,4,17
1595,8,13
1596,7,14
1597,3,18
1598,9,12
1599,1,11
1600,-8,29
1601,2,19
1602,-3,24
1603,0,21
1604,-1,22
1605,5,16
1606,4,17
1607,-12,24
1608,7,14
1609,11,10
1610,-13,25
1611,4,17
1612,3,18
1613,1,11
1614,-21,24
1615,11,10
1616,11,10
1617,5,16
1618,-2,14
1619,-28,22
1620,-12,24
1621,4,17
1622,-8,20
1623,-2,14
1624,-1,13
1625,10,11
1626,-4,16
1627,-2,14
1628,-10,22
1629,7,14
1630,2,19
1631,-20,32
1632,12,9
1633,6,15
1634,-20,23
1635,-11,14
1636,6,15
1637,13,8
1638,-17,20
1639,0,21
1640,-18,21
1641,0,21
1642,9,12
1643,4,17
1644,-12,15
1645,11,10
1646,3,18
1647,-1,13
1648,7,14
1649,-6,18
1650,-24,27
1651,-4,16
1652,9,12
1653,-20,32
1654,8,13
1655,-18,21
1656,6,15
1657,-13,16
1658,11,10
1659,12,9
1660,-8,20
1661,-14,35
1662,6,15
1663,-7,28
